1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
1376,0.576,2005,Male,,35-44,Wales,,Married or Couple,Yes,4,,1,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C2,No,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,130000-139999,135000,,Yes,,Refused,Refused,Not applicable,Not applicable,,,Refused,Refused,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1.775,2005,Female,,55-64,South East,,Married or Couple,No,2,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C2,Yes,In Paid Employment ,Do not Know,80000,,,,,Yes,,29250,greater than 20000,0.365624994,,0.25-0.5,,,500,0.075000003,,3,Yes,Yes,Yes,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,300000-399999,350000,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000 - 6999,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,0.694,2005,Male,,18-24,South East,,Never Married,No,2,,0,,No,No,No,,Other/Do not know/Refused ,Something Else,E,No,Retired,Do not Know,Not applicable,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,0.72,2005,Female,,45-54,Wales,,Married or Couple,Yes,4,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,E,Yes,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,Refused,Refused,,Yes,,Refused,Refused,Not applicable,Not applicable,,,Refused,Refused,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1.613,2005,Male,,35-44,North West,,Married or Couple,Yes,3,,1,,Yes,No,No,,Other/Do not know/Refused ,In Paid Employment ,B,No,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,190000-209999,200000,,Yes,,20000-29999,25000,less than 30000,Not applicable,,,300-349,325,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000 - 12499,11250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,0.691,2005,Male,,18-24,West Midlands,,Widowed/Divorced/Separated,Yes,3,,2,,No,Yes,Yes,,Other/Do not know/Refused ,Something Else,D,Yes,Something Else,Do not Know,Refused,,,,,Refused,,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Refused,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,0.565,2005,Male,,55-64,South West,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Not in work - long term illness or disability ,C2,Yes,Not in work - long term illness or disability ,Do not Know,21250,,,,,Yes,,5925,5000-9999,0.28554216,,0.25-0.5,,,90,0.050823528,,4,Yes,Yes,Yes,No,Yes,No,No,No,No,Other/Do not know/Refused/Do not know/Refused,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 - 1999,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,2.289,2005,Female,,25-34,Scotland,,Refused,Yes,Refused,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C2,Yes,In Paid Employment ,Do not Know,Do not kNow,,,,,Refused,,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Refused,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,0.403,2005,Female,,18-24,North,,Never Married,No,5+,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,D,No,In Paid Employment ,Do not Know,Not applicable,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Other/Do not know/Refused/Do not know/Refused,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,0.704,2005,Female,,25-34,North,,Married or Couple,No,4,,2,,Yes,No,No,,Other/Do not know/Refused ,In Paid Employment ,C1,Yes,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,140000-149999,145000,,Yes,,less than 10000,5000,less than 30000,Not applicable,,,less than 100,65,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,0.439,2005,Male,,35-44,North,,Married or Couple,Yes,4,,1,,No,No,Yes,,Other/Do not know/Refused ,Not in work - long term illness or disability ,C2,No,Unemployed,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,Yes,80000-89999,85000,,Yes,,20000-29999,25000,less than 30000,Not applicable,,,less than 100,65,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Yes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.063,2005,Male,,65+,South West,,Widowed/Divorced/Separated,Yes,1,,0,,No,No,No,,Other/Do not know/Refused ,Retired,B,Yes,Retired,Do not Know,Do not kNow,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,210000-229999,220000,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000 - 9999,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1.221,2005,Male,,65+,Greater London,,Widowed/Divorced/Separated,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Retired,D,Yes,Retired,Do not Know,3500,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Do not kNow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1.028,2005,Male,,45-54,West Midlands,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Unemployed,C2,No,In Paid Employment ,Do not Know,16500,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,Do not kNow,Do not kNow,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 - 1999,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,1.025,2005,Male,,35-44,West Midlands,,Married or Couple,Yes,3,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C1,No,In Paid Employment ,Do not Know,Refused,,,,,Refused,,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Other/Do not know/Refused/Do not know/Refused,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Refused,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,0.538,2005,Male,,18-24,Greater London,,Never Married,No,3,,0,,No,No,No,,Other/Do not know/Refused ,Full Time Student,E,No,Unemployed,Do not Know,Not applicable,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.566,2005,Female,,35-44,Yorkshire & Humberside,,Never Married,No,2,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,D,Yes,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned mortgage,owner,Owned mortgage,No,Not applicable,Not applicable,,Yes,,Not applicable,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1.435,2005,Male,,55-64,South East,,Widowed/Divorced/Separated,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C1,Yes,In Paid Employment ,Do not Know,Refused,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,Refused,Refused,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,0.336,2005,Female,,35-44,Wales,,Never Married,Yes,1,,0,,No,No,No,,Other/Do not know/Refused ,Something Else,E,Yes,Something Else,Do not Know,5500,,,,,Yes,,50,less than 1000,0.009090909,,less than 0.25,,,30,0.065454543,,2,No,No,No,Yes,No,Yes,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,0.487,2005,Male,,25-34,Wales,,Married or Couple,No,4,,1,,Yes,No,No,,Other/Do not know/Refused ,In Paid Employment ,D,No,In Paid Employment ,Do not Know,Not applicable,,,,,Yes,,1525,1000-4999,Not applicable,,Not applicable,,,Not applicable,Not applicable,,4,Yes,Yes,No,Yes,No,No,Yes,No,No,Owned mortgage,owner,Owned mortgage,Yes,80000-89999,85000,,Yes,,30000-39999,35000,30000-59999,Not applicable,,,300-349,325,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Yes,somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than 500,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,2.103,2005,Male,,65+,South East,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Retired,B,No,Retired,Do not Know,50000,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,400000-499999,450000,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greater than =150000,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,0.9,2005,Male,,25-34,West Midlands,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,B,No,In Paid Employment ,Do not Know,Refused,,,,,Refused,,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Refused,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0.452,2005,Male,,18-24,West Midlands,,Never Married,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Unemployed,E,No,Unemployed,Do not Know,21250,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000 - 5999,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,0.689,2005,Female,,35-44,West Midlands,,Never Married,Yes,2,,1,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C2,Yes,In Paid Employment ,Do not Know,16500,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Do not kNow,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000 - 6999,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,0.803,2005,Female,,18-24,Greater London,,Never Married,No,3,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C1,Yes,In Paid Employment ,Do not Know,Do not kNow,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Private rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less than 500,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,0.949,2005,Male,,55-64,South East,,Widowed/Divorced/Separated,Yes,5+,,3,,Yes,Yes,Yes,,Other/Do not know/Refused ,Something Else,E,Yes,Something Else,Do not Know,10500,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Local Authority Rented,renter,renter,Not applicable,Not applicable,0,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1.971,2005,Male,,45-54,South East,,Married or Couple,Yes,4,,0,,No,No,No,,Other/Do not know/Refused ,Something Else,C1,No,In Paid Employment ,Do not Know,Do not kNow,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,Do not kNow,Do not kNow,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.574,2005,Male,,65+,South East,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,Retired,D,No,Retired,Do not Know,Do not kNow,,,,,No,,0,0,Not applicable,,Not applicable,,,0,Not applicable,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,Do not kNow,Do not kNow,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000 - 5999,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.617,2005,Male,,25-34,West Midlands,,Married or Couple,No,4,,2,,Yes,Yes,No,,Other/Do not know/Refused ,Something Else,E,No,Unemployed,Do not Know,Not applicable,,,,,Refused,,Not applicable,Not applicable,Not applicable,,Not applicable,,,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Owned outright,owner,Owned outright,Yes,Refused,Refused,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Refused,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.87,2005,Female,,25-34,South West,,Never Married,No,3,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,B,No,In Paid Employment ,Do not Know,Not applicable,,,,,Yes,,14000,10000-19999,Not applicable,,Not applicable,,,130,Not applicable,,2,No,Yes,No,No,No,No,No,Yes,No,Owned outright,owner,Owned outright,No,Not applicable,Not applicable,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000 - 7999,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,0.668,2005,Male,,55-64,Yorkshire & Humberside,,Married or Couple,Yes,2,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,B,Yes,In Paid Employment ,Do not Know,21250,,,,,No,,0,0,0,,0,,,0,0,,0,No,No,No,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,190000-209999,200000,,No,,Not applicable,0,0,0,,,Not applicable,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,No,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,1.018,2005,Male,,18-24,Scotland,,Married or Couple,No,4,,0,,No,No,No,,Other/Do not know/Refused ,In Paid Employment ,C2,No,In Paid Employment ,Do not Know,Not applicable,,,,,Yes,,750,less than 1000,Not applicable,,Not applicable,,,15,Not applicable,,1,No,No,Yes,No,No,No,No,No,No,Owned outright,owner,Owned outright,Yes,80000-89999,85000,,No,,Not applicable,0,0,Not applicable,,,Not applicable,0,Not applicable,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
